Age,Gender,Party,Precinct,Total Registered: 2020
65+,Male,No Data / Unknown,Rochester Twp P-1,21
65+,Male,No Data / Unknown,Rochester Twp P-2,8
65+,Male,No Data / Unknown,Rochester Twp P-3,1
65+,Male,No Data / Unknown,Rochester W1 P1,32
65+,Male,No Data / Unknown,Rochester W1 P10,15
65+,Male,No Data / Unknown,Rochester W1 P11,15
65+,Male,No Data / Unknown,Rochester W1 P12,10
65+,Male,No Data / Unknown,Rochester W1 P13,11
65+,Male,No Data / Unknown,Rochester W1 P14,2
65+,Male,No Data / Unknown,Rochester W1 P2,25
65+,Male,No Data / Unknown,Rochester W1 P4,12
65+,Male,No Data / Unknown,Rochester W1 P5,15
65+,Male,No Data / Unknown,Rochester W1 P6,7
65+,Male,No Data / Unknown,Rochester W1 P7,5
65+,Male,No Data / Unknown,Rochester W1 P8,9
65+,Male,No Data / Unknown,Rochester W1 P9,6
65+,Male,No Data / Unknown,Rochester W2 P1,7
65+,Male,No Data / Unknown,Rochester W2 P10,17
65+,Male,No Data / Unknown,Rochester W2 P11,14
65+,Male,No Data / Unknown,Rochester W2 P2,10
65+,Male,No Data / Unknown,Rochester W2 P3,10
65+,Male,No Data / Unknown,Rochester W2 P4,11
65+,Male,No Data / Unknown,Rochester W2 P5,3
65+,Male,No Data / Unknown,Rochester W2 P6,12
65+,Male,No Data / Unknown,Rochester W2 P9,9
65+,Male,No Data / Unknown,Rochester W4 P10,10
65+,Male,No Data / Unknown,Rochester W4 P11,8
65+,Male,No Data / Unknown,Rochester W4 P12,16
65+,Male,No Data / Unknown,Rochester W4 P13,15
65+,Male,No Data / Unknown,Rochester W4 P8,11
65+,Male,No Data / Unknown,Rochester W4 P9,6
65+,Male,No Data / Unknown,Rochester W5 P14,4
65+,Male,No Data / Unknown,Rock Dell Twp.,11
65+,Male,No Data / Unknown,Salem Twp.,23
65+,Male,No Data / Unknown,Stewartville,39
65+,Male,No Data / Unknown,Vernon Twp.,12
65+,Male,No Data / Unknown,Wasioja Twp.,19
65+,Male,No Data / Unknown,West Concord,12
65+,Male,No Data / Unknown,Westfield Twp.,7
65+,Female,Democrat,Ashland Twp.,1
65+,Female,Democrat,Byron,34
65+,Female,Democrat,Canisteo Twp.,7
65+,Female,Democrat,Cascade Twp. P-3,5
65+,Female,Democrat,Claremont Twp.,2
65+,Female,Democrat,Concord Twp.,5
65+,Female,Democrat,Dodge Center P-1,9
65+,Female,Democrat,Dodge Center P-2,2
65+,Female,Democrat,Ellington Twp.,1
65+,Female,Democrat,Hayfield,21
65+,Female,Democrat,Hayfield Twp.,3
65+,Female,Democrat,High Forest Twp.,9
65+,Female,Democrat,Kalmar Twp.,12
65+,Female,Democrat,Kasson P-2,30
65+,Female,Democrat,Kasson P-3,7
65+,Female,Democrat,Mantorville,6
65+,Female,Democrat,Mantorville Twp.,5
65+,Female,Democrat,Milton Twp.,6
65+,Female,Democrat,Rochester Twp P-1,25
65+,Female,Democrat,Rochester Twp P-2,6
65+,Female,Democrat,Rochester W1 P1,37
65+,Female,Democrat,Rochester W1 P10,5
65+,Female,Democrat,Rochester W1 P11,33
65+,Female,Democrat,Rochester W1 P12,8
65+,Female,Democrat,Rochester W1 P13,18
65+,Female,Democrat,Rochester W1 P14,8
65+,Female,Democrat,Rochester W1 P2,39
65+,Female,Democrat,Rochester W1 P4,21
65+,Female,Democrat,Rochester W1 P5,26
65+,Female,Democrat,Rochester W1 P6,18
65+,Female,Democrat,Rochester W1 P7,19
65+,Female,Democrat,Rochester W1 P8,23
65+,Female,Democrat,Rochester W1 P9,5
65+,Female,Democrat,Rochester W2 P1,11
65+,Female,Democrat,Rochester W2 P10,37
65+,Female,Democrat,Rochester W2 P11,44
65+,Female,Democrat,Rochester W2 P2,22
65+,Female,Democrat,Rochester W2 P3,5
65+,Female,Democrat,Rochester W2 P4,18
65+,Female,Democrat,Rochester W2 P5,7
65+,Female,Democrat,Rochester W2 P6,23
65+,Female,Democrat,Rochester W2 P9,20
65+,Female,Democrat,Rochester W4 P10,11
65+,Female,Democrat,Rochester W4 P11,8
65+,Female,Democrat,Rochester W4 P12,7
65+,Female,Democrat,Rochester W4 P13,13
65+,Female,Democrat,Rochester W4 P8,13
65+,Female,Democrat,Rochester W4 P9,3
65+,Female,Democrat,Rochester W5 P14,4
65+,Female,Democrat,Rock Dell Twp.,9
65+,Female,Democrat,Salem Twp.,5
65+,Female,Democrat,Stewartville,46
65+,Female,Democrat,Vernon Twp.,7
65+,Female,Democrat,Wasioja Twp.,5
65+,Female,Democrat,West Concord,8
65+,Female,Democrat,Westfield Twp.,2
65+,Female,Democrat,Ashland Twp.,5
65+,Female,Democrat,Byron,53
65+,Female,Democrat,Canisteo Twp.,4
65+,Female,Democrat,Cascade Twp. P-3,5
65+,Female,Democrat,Claremont,3
65+,Female,Democrat,Claremont Twp.,5
65+,Female,Democrat,Concord Twp.,7
65+,Female,Democrat,Dodge Center P-1,16
65+,Female,Democrat,Dodge Center P-2,4
65+,Female,Democrat,Ellington Twp.,2
65+,Female,Democrat,Hayfield,21
65+,Female,Democrat,Hayfield Twp.,2
65+,Female,Democrat,High Forest Twp.,10
65+,Female,Democrat,Kalmar Twp.,11
65+,Female,Democrat,Kasson P-1,4
65+,Female,Democrat,Kasson P-2,57
65+,Female,Democrat,Kasson P-3,14
65+,Female,Democrat,Mantorville,9
65+,Female,Democrat,Mantorville Twp.,21
65+,Female,Democrat,Milton Twp.,6
65+,Female,Democrat,Rochester Twp P-1,19
65+,Female,Democrat,Rochester Twp P-2,5
65+,Female,Democrat,Rochester Twp P-3,3
65+,Female,Democrat,Rochester W1 P1,36
65+,Female,Democrat,Rochester W1 P10,10
65+,Female,Democrat,Rochester W1 P11,22
65+,Female,Democrat,Rochester W1 P12,15
65+,Female,Democrat,Rochester W1 P13,17
65+,Female,Democrat,Rochester W1 P14,1
65+,Female,Democrat,Rochester W1 P2,31
65+,Female,Democrat,Rochester W1 P4,33
65+,Female,Democrat,Rochester W1 P5,23
65+,Female,Democrat,Rochester W1 P6,15
65+,Female,Democrat,Rochester W1 P7,14
65+,Female,Democrat,Rochester W1 P8,24
65+,Female,Democrat,Rochester W1 P9,8
65+,Female,Democrat,Rochester W2 P1,11
65+,Female,Democrat,Rochester W2 P10,37
65+,Female,Democrat,Rochester W2 P11,18
65+,Female,Democrat,Rochester W2 P2,13
65+,Female,Democrat,Rochester W2 P3,4
65+,Female,Democrat,Rochester W2 P4,22
65+,Female,Democrat,Rochester W2 P5,12
65+,Female,Democrat,Rochester W2 P6,32
65+,Female,Democrat,Rochester W2 P9,31
65+,Female,Democrat,Rochester W4 P10,17
65+,Female,Democrat,Rochester W4 P11,6
65+,Female,Democrat,Rochester W4 P12,11
65+,Female,Democrat,Rochester W4 P13,16
65+,Female,Democrat,Rochester W4 P8,11
65+,Female,Democrat,Rochester W4 P9,11
65+,Female,Democrat,Rochester W5 P14,10
65+,Female,Democrat,Rock Dell Twp.,7
65+,Female,Democrat,Salem Twp.,14
65+,Female,Democrat,Stewartville,54
65+,Female,Democrat,Vernon Twp.,6
65+,Female,Democrat,Wasioja Twp.,12
65+,Female,Democrat,West Concord,11
65+,Female,Democrat,Westfield Twp.,7
65+,Female,Democrat,Ashland Twp.,3
65+,Female,Democrat,Byron,48
65+,Female,Democrat,Canisteo Twp.,5
65+,Female,Democrat,Cascade Twp. P-3,4
65+,Female,Democrat,Claremont,1
65+,Female,Democrat,Claremont Twp.,2
65+,Female,Democrat,Concord Twp.,4
65+,Female,Democrat,Dodge Center P-1,17
65+,Female,Democrat,Dodge Center P-2,9
65+,Female,Democrat,Ellington Twp.,5
65+,Female,Democrat,Hayfield,14
65+,Female,Democrat,High Forest Twp.,5
65+,Female,Democrat,Kalmar Twp.,7
65+,Female,Democrat,Kasson P-1,3
65+,Female,Democrat,Kasson P-2,28
65+,Female,Democrat,Kasson P-3,6
65+,Female,Democrat,Mantorville,8
65+,Female,Democrat,Mantorville Twp.,19
65+,Female,Democrat,Milton Twp.,3
65+,Female,Democrat,Ripley Twp.,1
65+,Female,Democrat,Rochester Twp P-1,7
65+,Female,Democrat,Rochester Twp P-2,3
65+,Female,Democrat,Rochester W1 P1,24
65+,Female,Democrat,Rochester W1 P10,9
65+,Female,Democrat,Rochester W1 P11,18
65+,Female,Democrat,Rochester W1 P12,7
65+,Female,Democrat,Rochester W1 P13,15
65+,Female,Democrat,Rochester W1 P14,7
65+,Female,Democrat,Rochester W1 P2,20
65+,Female,Democrat,Rochester W1 P4,20
65+,Female,Democrat,Rochester W1 P5,18
65+,Female,Democrat,Rochester W1 P6,4
65+,Female,Democrat,Rochester W1 P7,12
65+,Female,Democrat,Rochester W1 P8,20
65+,Female,Democrat,Rochester W1 P9,4
65+,Female,Democrat,Rochester W2 P1,12
65+,Female,Democrat,Rochester W2 P10,15
65+,Female,Democrat,Rochester W2 P11,16
65+,Female,Democrat,Rochester W2 P2,13
65+,Female,Democrat,Rochester W2 P3,2
65+,Female,Democrat,Rochester W2 P4,9
65+,Female,Democrat,Rochester W2 P5,5
65+,Female,Democrat,Rochester W2 P6,15
65+,Female,Democrat,Rochester W2 P9,22
65+,Female,Democrat,Rochester W4 P10,9
65+,Female,Democrat,Rochester W4 P11,6
65+,Female,Democrat,Rochester W4 P12,9
65+,Female,Democrat,Rochester W4 P13,15
65+,Female,Democrat,Rochester W4 P8,8
65+,Female,Democrat,Rochester W4 P9,1
65+,Female,Democrat,Rochester W5 P14,5
65+,Female,Democrat,Rock Dell Twp.,3
65+,Female,Democrat,Salem Twp.,10
65+,Female,Democrat,Stewartville,61
65+,Female,Democrat,Vernon Twp.,10
65+,Female,Democrat,Wasioja Twp.,7
65+,Female,Democrat,West Concord,5
65+,Female,Democrat,Westfield Twp.,4
65+,Female,Independent / Undecided / Swing,Cascade Twp. P-3,1
65+,Female,Independent / Undecided / Swing,Claremont Twp.,1
65+,Female,Independent / Undecided / Swing,High Forest Twp.,1
65+,Female,Independent / Undecided / Swing,Kasson P-2,1
65+,Female,Independent / Undecided / Swing,Mantorville,1
65+,Female,Independent / Undecided / Swing,Rochester Twp P-1,1
65+,Female,Independent / Undecided / Swing,Rochester W1 P1,1
65+,Female,Independent / Undecided / Swing,Rochester W1 P10,1
65+,Female,Independent / Undecided / Swing,Rochester W1 P2,2
65+,Female,Independent / Undecided / Swing,Rochester W1 P4,1
65+,Female,Independent / Undecided / Swing,Rochester W2 P1,1
65+,Female,Independent / Undecided / Swing,Rochester W2 P10,1
65+,Female,Independent / Undecided / Swing,Rochester W2 P2,2
65+,Female,Independent / Undecided / Swing,Rochester W2 P6,1
65+,Female,Independent / Undecided / Swing,Rochester W2 P9,1
65+,Female,Independent / Undecided / Swing,Rochester W4 P11,1
65+,Female,Independent / Undecided / Swing,Salem Twp.,1
65+,Female,Independent / Undecided / Swing,Stewartville,1
65+,Female,Independent / Undecided / Swing,Ashland Twp.,8
65+,Female,Independent / Undecided / Swing,Byron,86
65+,Female,Independent / Undecided / Swing,Canisteo Twp.,14
65+,Female,Independent / Undecided / Swing,Cascade Twp. P-3,15
65+,Female,Independent / Undecided / Swing,Claremont,3
65+,Female,Independent / Undecided / Swing,Claremont Twp.,9
65+,Female,Independent / Undecided / Swing,Concord Twp.,11
65+,Female,Independent / Undecided / Swing,Dodge Center P-1,25
65+,Female,Independent / Undecided / Swing,Dodge Center P-2,14
65+,Female,Independent / Undecided / Swing,Ellington Twp.,9
65+,Female,Independent / Undecided / Swing,Hayfield,27
65+,Female,Independent / Undecided / Swing,Hayfield Twp.,2
65+,Female,Independent / Undecided / Swing,High Forest Twp.,21
65+,Female,Independent / Undecided / Swing,Kalmar Twp.,17
65+,Female,Independent / Undecided / Swing,Kasson P-1,1
65+,Female,Independent / Undecided / Swing,Kasson P-2,80
65+,Female,Independent / Undecided / Swing,Kasson P-3,16
65+,Female,Independent / Undecided / Swing,Mantorville,20
65+,Female,Independent / Undecided / Swing,Mantorville Twp.,19
65+,Female,Independent / Undecided / Swing,Milton Twp.,15
65+,Female,Independent / Undecided / Swing,Ripley Twp.,1
65+,Female,Independent / Undecided / Swing,Rochester Twp P-1,22
65+,Female,Independent / Undecided / Swing,Rochester Twp P-2,7
65+,Female,Independent / Undecided / Swing,Rochester Twp P-3,1
65+,Female,Independent / Undecided / Swing,Rochester W1 P1,63
65+,Female,Independent / Undecided / Swing,Rochester W1 P10,19
65+,Female,Independent / Undecided / Swing,Rochester W1 P11,56
65+,Female,Independent / Undecided / Swing,Rochester W1 P12,24
65+,Female,Independent / Undecided / Swing,Rochester W1 P13,34
65+,Female,Independent / Undecided / Swing,Rochester W1 P14,5
65+,Female,Independent / Undecided / Swing,Rochester W1 P2,50
65+,Female,Independent / Undecided / Swing,Rochester W1 P4,55
65+,Female,Independent / Undecided / Swing,Rochester W1 P5,45
65+,Female,Independent / Undecided / Swing,Rochester W1 P6,25
65+,Female,Independent / Undecided / Swing,Rochester W1 P7,14
65+,Female,Independent / Undecided / Swing,Rochester W1 P8,55
65+,Female,Independent / Undecided / Swing,Rochester W1 P9,18
65+,Female,Independent / Undecided / Swing,Rochester W2 P1,20
65+,Female,Independent / Undecided / Swing,Rochester W2 P10,56
65+,Female,Independent / Undecided / Swing,Rochester W2 P11,53
65+,Female,Independent / Undecided / Swing,Rochester W2 P2,37
65+,Female,Independent / Undecided / Swing,Rochester W2 P3,15
65+,Female,Independent / Undecided / Swing,Rochester W2 P4,41
65+,Female,Independent / Undecided / Swing,Rochester W2 P5,14
65+,Female,Independent / Undecided / Swing,Rochester W2 P6,56
65+,Female,Independent / Undecided / Swing,Rochester W2 P9,57
65+,Female,Independent / Undecided / Swing,Rochester W4 P10,21
65+,Female,Independent / Undecided / Swing,Rochester W4 P11,12
65+,Female,Independent / Undecided / Swing,Rochester W4 P12,21
65+,Female,Independent / Undecided / Swing,Rochester W4 P13,37
65+,Female,Independent / Undecided / Swing,Rochester W4 P8,27
65+,Female,Independent / Undecided / Swing,Rochester W4 P9,5
65+,Female,Independent / Undecided / Swing,Rochester W5 P14,14
65+,Female,Independent / Undecided / Swing,Rock Dell Twp.,15
65+,Female,Independent / Undecided / Swing,Salem Twp.,24
65+,Female,Independent / Undecided / Swing,Stewartville,158
65+,Female,Independent / Undecided / Swing,Vernon Twp.,8
65+,Female,Independent / Undecided / Swing,Wasioja Twp.,15
65+,Female,Independent / Undecided / Swing,West Concord,13
65+,Female,Independent / Undecided / Swing,Westfield Twp.,7
65+,Female,Independent / Undecided / Swing,Ashland Twp.,1
65+,Female,Independent / Undecided / Swing,Byron,14
65+,Female,Independent / Undecided / Swing,Canisteo Twp.,3
65+,Female,Independent / Undecided / Swing,Cascade Twp. P-3,1
65+,Female,Independent / Undecided / Swing,Claremont,4
65+,Female,Independent / Undecided / Swing,Claremont Twp.,2
65+,Female,Independent / Undecided / Swing,Concord Twp.,5
65+,Female,Independent / Undecided / Swing,Dodge Center P-1,5
65+,Female,Independent / Undecided / Swing,Dodge Center P-2,5
65+,Female,Independent / Undecided / Swing,Hayfield,4
65+,Female,Independent / Undecided / Swing,Hayfield Twp.,2
65+,Female,Independent / Undecided / Swing,High Forest Twp.,3
65+,Female,Independent / Undecided / Swing,Kalmar Twp.,13
65+,Female,Independent / Undecided / Swing,Kasson P-2,21
65+,Female,Independent / Undecided / Swing,Kasson P-3,7
65+,Female,Independent / Undecided / Swing,Mantorville,4
65+,Female,Independent / Undecided / Swing,Mantorville Twp.,8
65+,Female,Independent / Undecided / Swing,Milton Twp.,5
65+,Female,Independent / Undecided / Swing,Ripley Twp.,1
65+,Female,Independent / Undecided / Swing,Rochester Twp P-1,6
65+,Female,Independent / Undecided / Swing,Rochester W1 P1,14
65+,Female,Independent / Undecided / Swing,Rochester W1 P10,2
65+,Female,Independent / Undecided / Swing,Rochester W1 P11,3
65+,Female,Independent / Undecided / Swing,Rochester W1 P12,1
65+,Female,Independent / Undecided / Swing,Rochester W1 P13,6
65+,Female,Independent / Undecided / Swing,Rochester W1 P2,8
65+,Female,Independent / Undecided / Swing,Rochester W1 P4,8
65+,Female,Independent / Undecided / Swing,Rochester W1 P5,6
